target,date,season,holiday,weekday,workingday,weathersit,temp,atemp,TM1,TM2,TM3,TM4,TM5,TM6,TM7
254,2012-08-16,3,0,4,1,1,0.72,0.6667,356,514,677,832,897,419,260
226,2012-08-16,3,0,4,1,1,0.7,0.6515,254,356,514,677,832,897,419
88,2012-08-17,3,0,5,1,1,0.68,0.2424,226,254,356,514,677,832,897
54,2012-08-17,3,0,5,1,1,0.66,0.2424,88,226,254,356,514,677,832
19,2012-08-17,3,0,5,1,1,0.66,0.2424,54,88,226,254,356,514,677
6,2012-08-17,3,0,5,1,1,0.64,0.2424,19,54,88,226,254,356,514
9,2012-08-17,3,0,5,1,1,0.64,0.2424,6,19,54,88,226,254,356
36,2012-08-17,3,0,5,1,1,0.64,0.2424,9,6,19,54,88,226,254
157,2012-08-17,3,0,5,1,1,0.62,0.2424,36,9,6,19,54,88,226
379,2012-08-17,3,0,5,1,1,0.64,0.2424,157,36,9,6,19,54,88
668,2012-08-17,3,0,5,1,1,0.68,0.2424,379,157,36,9,6,19,54
378,2012-08-17,3,0,5,1,1,0.7,0.2424,668,379,157,36,9,6,19
231,2012-08-17,3,0,5,1,1,0.74,0.2424,378,668,379,157,36,9,6
303,2012-08-17,3,0,5,1,1,0.76,0.2424,231,378,668,379,157,36,9
365,2012-08-17,3,0,5,1,1,0.82,0.2424,303,231,378,668,379,157,36
357,2012-08-17,3,0,5,1,1,0.84,0.2424,365,303,231,378,668,379,157
328,2012-08-17,3,0,5,1,1,0.86,0.2424,357,365,303,231,378,668,379
383,2012-08-17,3,0,5,1,1,0.86,0.2424,328,357,365,303,231,378,668
488,2012-08-17,3,0,5,1,2,0.84,0.2424,383,328,357,365,303,231,378
791,2012-08-17,3,0,5,1,1,0.82,0.2424,488,383,328,357,365,303,231
669,2012-08-17,3,0,5,1,2,0.82,0.2424,791,488,383,328,357,365,303
491,2012-08-17,3,0,5,1,2,0.74,0.2424,669,791,488,383,328,357,365
359,2012-08-17,3,0,5,1,2,0.72,0.2424,491,669,791,488,383,328,357
255,2012-08-17,3,0,5,1,2,0.68,0.2424,359,491,669,791,488,383,328
213,2012-08-17,3,0,5,1,3,0.66,0.2424,255,359,491,669,791,488,383
121,2012-08-17,3,0,5,1,3,0.64,0.2424,213,255,359,491,669,791,488
105,2012-08-18,3,0,6,0,2,0.64,0.5758,121,213,255,359,491,669,791
92,2012-08-18,3,0,6,0,3,0.62,0.5455,105,121,213,255,359,491,669
43,2012-08-18,3,0,6,0,3,0.62,0.5606,92,105,121,213,255,359,491
30,2012-08-18,3,0,6,0,1,0.62,0.5606,43,92,105,121,213,255,359
13,2012-08-18,3,0,6,0,1,0.62,0.5909,30,43,92,105,121,213,255
9,2012-08-18,3,0,6,0,1,0.6,0.5758,13,30,43,92,105,121,213
27,2012-08-18,3,0,6,0,1,0.6,0.5606,9,13,30,43,92,105,121
64,2012-08-18,3,0,6,0,1,0.6,0.5606,27,9,13,30,43,92,105
189,2012-08-18,3,0,6,0,1,0.64,0.6061,64,27,9,13,30,43,92
292,2012-08-18,3,0,6,0,1,0.66,0.6212,189,64,27,9,13,30,43
480,2012-08-18,3,0,6,0,1,0.7,0.6515,292,189,64,27,9,13,30
536,2012-08-18,3,0,6,0,1,0.72,0.6667,480,292,189,64,27,9,13
654,2012-08-18,3,0,6,0,1,0.76,0.6667,536,480,292,189,64,27,9
644,2012-08-18,3,0,6,0,1,0.74,0.6515,654,536,480,292,189,64,27
598,2012-08-18,3,0,6,0,1,0.76,0.6667,644,654,536,480,292,189,64
596,2012-08-18,3,0,6,0,1,0.76,0.6667,598,644,654,536,480,292,189
641,2012-08-18,3,0,6,0,1,0.76,0.6667,596,598,644,654,536,480,292
635,2012-08-18,3,0,6,0,1,0.76,0.6667,641,596,598,644,654,536,480
554,2012-08-18,3,0,6,0,1,0.74,0.6515,635,641,596,598,644,654,536
488,2012-08-18,3,0,6,0,1,0.7,0.6364,554,635,641,596,598,644,654
341,2012-08-18,3,0,6,0,1,0.7,0.6364,488,554,635,641,596,598,644
338,2012-08-18,3,0,6,0,1,0.66,0.6212,341,488,554,635,641,596,598
261,2012-08-18,3,0,6,0,1,0.66,0.6212,338,341,488,554,635,641,596
235,2012-08-18,3,0,6,0,1,0.64,0.6061,261,338,341,488,554,635,641
187,2012-08-19,3,0,0,0,1,0.66,0.6212,235,261,338,341,488,554,635
131,2012-08-19,3,0,0,0,1,0.64,0.6061,187,235,261,338,341,488,554
119,2012-08-19,3,0,0,0,2,0.62,0.6061,131,187,235,261,338,341,488
55,2012-08-19,3,0,0,0,2,0.62,0.6061,119,131,187,235,261,338,341
26,2012-08-19,3,0,0,0,2,0.62,0.6061,55,119,131,187,235,261,338
11,2012-08-19,3,0,0,0,2,0.6,0.5909,26,55,119,131,187,235,261
20,2012-08-19,3,0,0,0,2,0.62,0.6061,11,26,55,119,131,187,235
41,2012-08-19,3,0,0,0,2,0.62,0.6061,20,11,26,55,119,131,187
124,2012-08-19,3,0,0,0,2,0.64,0.6061,41,20,11,26,55,119,131
270,2012-08-19,3,0,0,0,2,0.66,0.6212,124,41,20,11,26,55,119
425,2012-08-19,3,0,0,0,2,0.68,0.6364,270,124,41,20,11,26,55
272,2012-08-19,3,0,0,0,3,0.64,0.5909,425,270,124,41,20,11,26
298,2012-08-19,3,0,0,0,3,0.64,0.6061,272,425,270,124,41,20,11
162,2012-08-19,3,0,0,0,3,0.64,0.5758,298,272,425,270,124,41,20
149,2012-08-19,3,0,0,0,3,0.64,0.6061,162,298,272,425,270,124,41
276,2012-08-19,3,0,0,0,2,0.64,0.6061,149,162,298,272,425,270,124
356,2012-08-19,3,0,0,0,2,0.66,0.6212,276,149,162,298,272,425,270
343,2012-08-19,3,0,0,0,2,0.64,0.5909,356,276,149,162,298,272,425
377,2012-08-19,3,0,0,0,2,0.64,0.5909,343,356,276,149,162,298,272
341,2012-08-19,3,0,0,0,2,0.64,0.6061,377,343,356,276,149,162,298
274,2012-08-19,3,0,0,0,2,0.64,0.6061,341,377,343,356,276,149,162
190,2012-08-19,3,0,0,0,3,0.62,0.5909,274,341,377,343,356,276,149
56,2012-08-19,3,0,0,0,2,0.62,0.5909,190,274,341,377,343,356,276
46,2012-08-19,3,0,0,0,2,0.62,0.5909,56,190,274,341,377,343,356
26,2012-08-20,3,0,1,1,2,0.6,0.5606,46,56,190,274,341,377,343
10,2012-08-20,3,0,1,1,1,0.6,0.5606,26,46,56,190,274,341,377
5,2012-08-20,3,0,1,1,1,0.6,0.5606,10,26,46,56,190,274,341
3,2012-08-20,3,0,1,1,1,0.6,0.5455,5,10,26,46,56,190,274
7,2012-08-20,3,0,1,1,2,0.6,0.5606,3,5,10,26,46,56,190
37,2012-08-20,3,0,1,1,2,0.6,0.5606,7,3,5,10,26,46,56
161,2012-08-20,3,0,1,1,2,0.6,0.5758,37,7,3,5,10,26,46
442,2012-08-20,3,0,1,1,2,0.62,0.5909,161,37,7,3,5,10,26
655,2012-08-20,3,0,1,1,2,0.62,0.5909,442,161,37,7,3,5,10
357,2012-08-20,3,0,1,1,2,0.64,0.6061,655,442,161,37,7,3,5
193,2012-08-20,3,0,1,1,2,0.64,0.6061,357,655,442,161,37,7,3
241,2012-08-20,3,0,1,1,1,0.66,0.6212,193,357,655,442,161,37,7
282,2012-08-20,3,0,1,1,2,0.66,0.6212,241,193,357,655,442,161,37
291,2012-08-20,3,0,1,1,1,0.7,0.6515,282,241,193,357,655,442,161
275,2012-08-20,3,0,1,1,1,0.72,0.6667,291,282,241,193,357,655,442
309,2012-08-20,3,0,1,1,1,0.72,0.6667,275,291,282,241,193,357,655
460,2012-08-20,3,0,1,1,1,0.72,0.6667,309,275,291,282,241,193,357
893,2012-08-20,3,0,1,1,1,0.7,0.6515,460,309,275,291,282,241,193
815,2012-08-20,3,0,1,1,2,0.62,0.5909,893,460,309,275,291,282,241
299,2012-08-20,3,0,1,1,2,0.62,0.5909,815,893,460,309,275,291,282
261,2012-08-20,3,0,1,1,2,0.62,0.5758,299,815,893,460,309,275,291
245,2012-08-20,3,0,1,1,1,0.6,0.5606,261,299,815,893,460,309,275
161,2012-08-20,3,0,1,1,2,0.6,0.5606,245,261,299,815,893,460,309
102,2012-08-20,3,0,1,1,2,0.6,0.5606,161,245,261,299,815,893,460
59,2012-08-21,3,0,2,1,2,0.6,0.5606,102,161,245,261,299,815,893
33,2012-08-21,3,0,2,1,2,0.6,0.5606,59,102,161,245,261,299,815
8,2012-08-21,3,0,2,1,2,0.58,0.5455,33,59,102,161,245,261,299
3,2012-08-21,3,0,2,1,1,0.56,0.5303,8,33,59,102,161,245,261
4,2012-08-21,3,0,2,1,1,0.56,0.5303,3,8,33,59,102,161,245
34,2012-08-21,3,0,2,1,1,0.56,0.5303,4,3,8,33,59,102,161
169,2012-08-21,3,0,2,1,1,0.56,0.5303,34,4,3,8,33,59,102
519,2012-08-21,3,0,2,1,1,0.6,0.5758,169,34,4,3,8,33,59
723,2012-08-21,3,0,2,1,1,0.6,0.5758,519,169,34,4,3,8,33
328,2012-08-21,3,0,2,1,1,0.64,0.6061,723,519,169,34,4,3,8
178,2012-08-21,3,0,2,1,1,0.66,0.6212,328,723,519,169,34,4,3
256,2012-08-21,3,0,2,1,1,0.7,0.6515,178,328,723,519,169,34,4
305,2012-08-21,3,0,2,1,1,0.72,0.6515,256,178,328,723,519,169,34
331,2012-08-21,3,0,2,1,1,0.74,0.6515,305,256,178,328,723,519,169
302,2012-08-21,3,0,2,1,1,0.76,0.6667,331,305,256,178,328,723,519
302,2012-08-21,3,0,2,1,1,0.76,0.6667,302,331,305,256,178,328,723
467,2012-08-21,3,0,2,1,1,0.76,0.6667,302,302,331,305,256,178,328
878,2012-08-21,3,0,2,1,1,0.74,0.6667,467,302,302,331,305,256,178
625,2012-08-21,3,0,2,1,1,0.72,0.6667,878,467,302,302,331,305,256
476,2012-08-21,3,0,2,1,3,0.62,0.5909,625,878,467,302,302,331,305
358,2012-08-21,3,0,2,1,1,0.64,0.6061,476,625,878,467,302,302,331
280,2012-08-21,3,0,2,1,1,0.64,0.6061,358,476,625,878,467,302,302
232,2012-08-21,3,0,2,1,1,0.64,0.5909,280,358,476,625,878,467,302
136,2012-08-21,3,0,2,1,1,0.62,0.5758,232,280,358,476,625,878,467
55,2012-08-22,3,0,3,1,1,0.62,0.5758,136,232,280,358,476,625,878
21,2012-08-22,3,0,3,1,1,0.62,0.5909,55,136,232,280,358,476,625
17,2012-08-22,3,0,3,1,1,0.62,0.5909,21,55,136,232,280,358,476
7,2012-08-22,3,0,3,1,1,0.62,0.5909,17,21,55,136,232,280,358
8,2012-08-22,3,0,3,1,1,0.58,0.5455,7,17,21,55,136,232,280
40,2012-08-22,3,0,3,1,1,0.6,0.5758,8,7,17,21,55,136,232
187,2012-08-22,3,0,3,1,1,0.62,0.5909,40,8,7,17,21,55,136
553,2012-08-22,3,0,3,1,1,0.62,0.5909,187,40,8,7,17,21,55
740,2012-08-22,3,0,3,1,1,0.64,0.6061,553,187,40,8,7,17,21
376,2012-08-22,3,0,3,1,1,0.68,0.6364,740,553,187,40,8,7,17
225,2012-08-22,3,0,3,1,1,0.7,0.6515,376,740,553,187,40,8,7
267,2012-08-22,3,0,3,1,1,0.72,0.6667,225,376,740,553,187,40,8
312,2012-08-22,3,0,3,1,1,0.74,0.6667,267,225,376,740,553,187,40
316,2012-08-22,3,0,3,1,1,0.76,0.6818,312,267,225,376,740,553,187
266,2012-08-22,3,0,3,1,1,0.76,0.6818,316,312,267,225,376,740,553
316,2012-08-22,3,0,3,1,1,0.76,0.6818,266,316,312,267,225,376,740
460,2012-08-22,3,0,3,1,3,0.74,0.6818,316,266,316,312,267,225,376
783,2012-08-22,3,0,3,1,3,0.74,0.6818,460,316,266,316,312,267,225
683,2012-08-22,3,0,3,1,3,0.66,0.6212,783,460,316,266,316,312,267
580,2012-08-22,3,0,3,1,2,0.66,0.6212,683,783,460,316,266,316,312
391,2012-08-22,3,0,3,1,1,0.64,0.6061,580,683,783,460,316,266,316
351,2012-08-22,3,0,3,1,1,0.64,0.6061,391,580,683,783,460,316,266
281,2012-08-22,3,0,3,1,1,0.64,0.6061,351,391,580,683,783,460,316
140,2012-08-22,3,0,3,1,1,0.64,0.5758,281,351,391,580,683,783,460
60,2012-08-23,3,0,4,1,1,0.64,0.5909,140,281,351,391,580,683,783
25,2012-08-23,3,0,4,1,1,0.62,0.5758,60,140,281,351,391,580,683
20,2012-08-23,3,0,4,1,1,0.62,0.5758,25,60,140,281,351,391,580
9,2012-08-23,3,0,4,1,1,0.62,0.5758,20,25,60,140,281,351,391
6,2012-08-23,3,0,4,1,1,0.62,0.5758,9,20,25,60,140,281,351
37,2012-08-23,3,0,4,1,1,0.62,0.5758,6,9,20,25,60,140,281
192,2012-08-23,3,0,4,1,2,0.6,0.5455,37,6,9,20,25,60,140
481,2012-08-23,3,0,4,1,2,0.62,0.5758,192,37,6,9,20,25,60
707,2012-08-23,3,0,4,1,2,0.66,0.6212,481,192,37,6,9,20,25
412,2012-08-23,3,0,4,1,2,0.7,0.6515,707,481,192,37,6,9,20
233,2012-08-23,3,0,4,1,1,0.74,0.6818,412,707,481,192,37,6,9
278,2012-08-23,3,0,4,1,1,0.76,0.6818,233,412,707,481,192,37,6
332,2012-08-23,3,0,4,1,1,0.78,0.6818,278,233,412,707,481,192,37
346,2012-08-23,3,0,4,1,1,0.82,0.7273,332,278,233,412,707,481,192
305,2012-08-23,3,0,4,1,1,0.78,0.697,346,332,278,233,412,707,481
305,2012-08-23,3,0,4,1,1,0.78,0.697,305,346,332,278,233,412,707
465,2012-08-23,3,0,4,1,1,0.76,0.6818,305,305,346,332,278,233,412
820,2012-08-23,3,0,4,1,1,0.76,0.6818,465,305,305,346,332,278,233
941,2012-08-23,3,0,4,1,1,0.74,0.6667,820,465,305,305,346,332,278
633,2012-08-23,3,0,4,1,1,0.72,0.6667,941,820,465,305,305,346,332
474,2012-08-23,3,0,4,1,1,0.7,0.6515,633,941,820,465,305,305,346
329,2012-08-23,3,0,4,1,1,0.7,0.6515,474,633,941,820,465,305,305
198,2012-08-23,3,0,4,1,2,0.68,0.6364,329,474,633,941,820,465,305
157,2012-08-23,3,0,4,1,2,0.66,0.6212,198,329,474,633,941,820,465
111,2012-08-24,3,0,5,1,2,0.66,0.6212,157,198,329,474,633,941,820
42,2012-08-24,3,0,5,1,2,0.64,0.6061,111,157,198,329,474,633,941
16,2012-08-24,3,0,5,1,1,0.66,0.6212,42,111,157,198,329,474,633
8,2012-08-24,3,0,5,1,1,0.64,0.6061,16,42,111,157,198,329,474
8,2012-08-24,3,0,5,1,2,0.64,0.6061,8,16,42,111,157,198,329
38,2012-08-24,3,0,5,1,1,0.64,0.5909,8,8,16,42,111,157,198
151,2012-08-24,3,0,5,1,2,0.62,0.5758,38,8,8,16,42,111,157
425,2012-08-24,3,0,5,1,2,0.64,0.5909,151,38,8,8,16,42,111
744,2012-08-24,3,0,5,1,2,0.66,0.6212,425,151,38,8,8,16,42
389,2012-08-24,3,0,5,1,2,0.72,0.6667,744,425,151,38,8,8,16
262,2012-08-24,3,0,5,1,2,0.76,0.6818,389,744,425,151,38,8,8
281,2012-08-24,3,0,5,1,2,0.76,0.6818,262,389,744,425,151,38,8
371,2012-08-24,3,0,5,1,2,0.76,0.6818,281,262,389,744,425,151,38
351,2012-08-24,3,0,5,1,2,0.8,0.7121,371,281,262,389,744,425,151
338,2012-08-24,3,0,5,1,1,0.78,0.697,351,371,281,262,389,744,425
350,2012-08-24,3,0,5,1,2,0.76,0.6818,338,351,371,281,262,389,744
515,2012-08-24,3,0,5,1,2,0.76,0.6818,350,338,351,371,281,262,389
812,2012-08-24,3,0,5,1,2,0.74,0.6667,515,350,338,351,371,281,262
736,2012-08-24,3,0,5,1,2,0.72,0.6818,812,515,350,338,351,371,281
536,2012-08-24,3,0,5,1,2,0.72,0.6667,736,812,515,350,338,351,371
363,2012-08-24,3,0,5,1,2,0.7,0.6515,536,736,812,515,350,338,351
306,2012-08-24,3,0,5,1,2,0.7,0.6515,363,536,736,812,515,350,338
251,2012-08-24,3,0,5,1,2,0.7,0.6515,306,363,536,736,812,515,350
178,2012-08-24,3,0,5,1,2,0.68,0.6364,251,306,363,536,736,812,515
135,2012-08-25,3,0,6,0,2,0.7,0.6515,178,251,306,363,536,736,812
115,2012-08-25,3,0,6,0,2,0.68,0.6364,135,178,251,306,363,536,736
79,2012-08-25,3,0,6,0,2,0.66,0.6212,115,135,178,251,306,363,536
38,2012-08-25,3,0,6,0,1,0.66,0.6212,79,115,135,178,251,306,363
12,2012-08-25,3,0,6,0,2,0.66,0.6212,38,79,115,135,178,251,306
14,2012-08-25,3,0,6,0,2,0.64,0.6061,12,38,79,115,135,178,251
30,2012-08-25,3,0,6,0,2,0.64,0.5909,14,12,38,79,115,135,178
102,2012-08-25,3,0,6,0,2,0.64,0.5909,30,14,12,38,79,115,135
162,2012-08-25,3,0,6,0,2,0.66,0.6212,102,30,14,12,38,79,115
288,2012-08-25,3,0,6,0,2,0.68,0.6364,162,102,30,14,12,38,79
442,2012-08-25,3,0,6,0,2,0.7,0.6515,288,162,102,30,14,12,38
457,2012-08-25,3,0,6,0,2,0.72,0.6818,442,288,162,102,30,14,12
584,2012-08-25,3,0,6,0,3,0.72,0.6667,457,442,288,162,102,30,14
517,2012-08-25,3,0,6,0,2,0.72,0.6667,584,457,442,288,162,102,30
482,2012-08-25,3,0,6,0,3,0.66,0.6212,517,584,457,442,288,162,102
233,2012-08-25,3,0,6,0,2,0.64,0.6061,482,517,584,457,442,288,162
434,2012-08-25,3,0,6,0,2,0.66,0.6212,233,482,517,584,457,442,288
403,2012-08-25,3,0,6,0,2,0.66,0.6212,434,233,482,517,584,457,442
383,2012-08-25,3,0,6,0,2,0.66,0.6212,403,434,233,482,517,584,457
354,2012-08-25,3,0,6,0,2,0.64,0.5909,383,403,434,233,482,517,584
241,2012-08-25,3,0,6,0,3,0.62,0.5758,354,383,403,434,233,482,517
208,2012-08-25,3,0,6,0,1,0.62,0.5758,241,354,383,403,434,233,482
182,2012-08-25,3,0,6,0,1,0.62,0.5758,208,241,354,383,403,434,233
158,2012-08-25,3,0,6,0,2,0.62,0.5758,182,208,241,354,383,403,434
134,2012-08-26,3,0,0,0,1,0.64,0.5758,158,182,208,241,354,383,403
134,2012-08-26,3,0,0,0,1,0.64,0.5758,134,158,182,208,241,354,383
116,2012-08-26,3,0,0,0,2,0.64,0.5758,134,134,158,182,208,241,354
53,2012-08-26,3,0,0,0,2,0.64,0.5758,116,134,134,158,182,208,241
16,2012-08-26,3,0,0,0,2,0.64,0.5758,53,116,134,134,158,182,208
16,2012-08-26,3,0,0,0,1,0.64,0.5758,16,53,116,134,134,158,182
21,2012-08-26,3,0,0,0,1,0.62,0.5606,16,16,53,116,134,134,158
34,2012-08-26,3,0,0,0,1,0.64,0.5758,21,16,16,53,116,134,134
133,2012-08-26,3,0,0,0,1,0.68,0.6364,34,21,16,16,53,116,134
263,2012-08-26,3,0,0,0,1,0.68,0.6364,133,34,21,16,16,53,116
385,2012-08-26,3,0,0,0,1,0.74,0.697,263,133,34,21,16,16,53
482,2012-08-26,3,0,0,0,1,0.74,0.697,385,263,133,34,21,16,16
626,2012-08-26,3,0,0,0,3,0.72,0.697,482,385,263,133,34,21,16
541,2012-08-26,3,0,0,0,3,0.66,0.6061,626,482,385,263,133,34,21
377,2012-08-26,3,0,0,0,1,0.64,0.5758,541,626,482,385,263,133,34
391,2012-08-26,3,0,0,0,3,0.64,0.5758,377,541,626,482,385,263,133
173,2012-08-26,3,0,0,0,3,0.64,0.5758,391,377,541,626,482,385,263
233,2012-08-26,3,0,0,0,1,0.64,0.5758,173,391,377,541,626,482,385
264,2012-08-26,3,0,0,0,2,0.64,0.5758,233,173,391,377,541,626,482
292,2012-08-26,3,0,0,0,2,0.64,0.5758,264,233,173,391,377,541,626
211,2012-08-26,3,0,0,0,1,0.64,0.5758,292,264,233,173,391,377,541
166,2012-08-26,3,0,0,0,1,0.64,0.5758,211,292,264,233,173,391,377
114,2012-08-26,3,0,0,0,1,0.62,0.5606,166,211,292,264,233,173,391
80,2012-08-26,3,0,0,0,1,0.62,0.5758,114,166,211,292,264,233,173
32,2012-08-27,3,0,1,1,1,0.62,0.5758,80,114,166,211,292,264,233
7,2012-08-27,3,0,1,1,1,0.62,0.5606,32,80,114,166,211,292,264
8,2012-08-27,3,0,1,1,1,0.62,0.5606,7,32,80,114,166,211,292
4,2012-08-27,3,0,1,1,1,0.62,0.5606,8,7,32,80,114,166,211
12,2012-08-27,3,0,1,1,1,0.62,0.5758,4,8,7,32,80,114,166
36,2012-08-27,3,0,1,1,1,0.62,0.5606,12,4,8,7,32,80,114
145,2012-08-27,3,0,1,1,1,0.62,0.5606,36,12,4,8,7,32,80
433,2012-08-27,3,0,1,1,1,0.66,0.6061,145,36,12,4,8,7,32
699,2012-08-27,3,0,1,1,1,0.66,0.6061,433,145,36,12,4,8,7
342,2012-08-27,3,0,1,1,1,0.66,0.6061,699,433,145,36,12,4,8
206,2012-08-27,3,0,1,1,1,0.72,0.697,342,699,433,145,36,12,4
229,2012-08-27,3,0,1,1,1,0.74,0.697,206,342,699,433,145,36,12
283,2012-08-27,3,0,1,1,1,0.76,0.7121,229,206,342,699,433,145,36
288,2012-08-27,3,0,1,1,1,0.76,0.7121,283,229,206,342,699,433,145
246,2012-08-27,3,0,1,1,1,0.8,0.7424,288,283,229,206,342,699,433
282,2012-08-27,3,0,1,1,1,0.8,0.7576,246,288,283,229,206,342,699
444,2012-08-27,3,0,1,1,1,0.8,0.7576,282,246,288,283,229,206,342
845,2012-08-27,3,0,1,1,1,0.8,0.7273,444,282,246,288,283,229,206
834,2012-08-27,3,0,1,1,1,0.78,0.7121,845,444,282,246,288,283,229
573,2012-08-27,3,0,1,1,1,0.74,0.697,834,845,444,282,246,288,283
416,2012-08-27,3,0,1,1,1,0.74,0.697,573,834,845,444,282,246,288
278,2012-08-27,3,0,1,1,1,0.72,0.697,416,573,834,845,444,282,246
161,2012-08-27,3,0,1,1,1,0.7,0.6667,278,416,573,834,845,444,282
114,2012-08-27,3,0,1,1,1,0.7,0.6667,161,278,416,573,834,845,444
38,2012-08-28,3,0,2,1,1,0.7,0.6667,114,161,278,416,573,834,845
21,2012-08-28,3,0,2,1,1,0.68,0.6364,38,114,161,278,416,573,834
15,2012-08-28,3,0,2,1,1,0.68,0.6364,21,38,114,161,278,416,573
4,2012-08-28,3,0,2,1,1,0.66,0.5909,15,21,38,114,161,278,416
8,2012-08-28,3,0,2,1,1,0.66,0.6061,4,15,21,38,114,161,278
42,2012-08-28,3,0,2,1,2,0.66,0.6061,8,4,15,21,38,114,161
147,2012-08-28,3,0,2,1,2,0.66,0.5909,42,8,4,15,21,38,114
269,2012-08-28,3,0,2,1,2,0.66,0.6061,147,42,8,4,15,21,38
693,2012-08-28,3,0,2,1,2,0.66,0.6212,269,147,42,8,4,15,21
395,2012-08-28,3,0,2,1,2,0.7,0.6667,693,269,147,42,8,4,15
204,2012-08-28,3,0,2,1,1,0.74,0.6818,395,693,269,147,42,8,4
218,2012-08-28,3,0,2,1,1,0.78,0.7273,204,395,693,269,147,42,8
297,2012-08-28,3,0,2,1,1,0.8,0.7424,218,204,395,693,269,147,42
288,2012-08-28,3,0,2,1,1,0.82,0.7424,297,218,204,395,693,269,147
251,2012-08-28,3,0,2,1,1,0.84,0.7424,288,297,218,204,395,693,269
317,2012-08-28,3,0,2,1,1,0.82,0.7273,251,288,297,218,204,395,693
480,2012-08-28,3,0,2,1,1,0.82,0.7121,317,251,288,297,218,204,395
864,2012-08-28,3,0,2,1,1,0.8,0.697,480,317,251,288,297,218,204
818,2012-08-28,3,0,2,1,1,0.78,0.697,864,480,317,251,288,297,218
597,2012-08-28,3,0,2,1,1,0.74,0.6667,818,864,480,317,251,288,297
435,2012-08-28,3,0,2,1,1,0.72,0.6667,597,818,864,480,317,251,288
314,2012-08-28,3,0,2,1,1,0.72,0.6667,435,597,818,864,480,317,251
216,2012-08-28,3,0,2,1,1,0.7,0.6515,314,435,597,818,864,480,317
109,2012-08-28,3,0,2,1,1,0.68,0.6364,216,314,435,597,818,864,480
47,2012-08-29,3,0,3,1,1,0.66,0.6212,109,216,314,435,597,818,864
14,2012-08-29,3,0,3,1,1,0.64,0.6061,47,109,216,314,435,597,818
6,2012-08-29,3,0,3,1,1,0.62,0.5909,14,47,109,216,314,435,597
9,2012-08-29,3,0,3,1,1,0.62,0.5909,6,14,47,109,216,314,435
10,2012-08-29,3,0,3,1,1,0.6,0.5909,9,6,14,47,109,216,314
40,2012-08-29,3,0,3,1,1,0.6,0.5909,10,9,6,14,47,109,216
181,2012-08-29,3,0,3,1,1,0.6,0.5909,40,10,9,6,14,47,109
554,2012-08-29,3,0,3,1,1,0.64,0.6061,181,40,10,9,6,14,47
808,2012-08-29,3,0,3,1,1,0.66,0.6212,554,181,40,10,9,6,14
348,2012-08-29,3,0,3,1,1,0.7,0.6515,808,554,181,40,10,9,6
178,2012-08-29,3,0,3,1,1,0.72,0.6667,348,808,554,181,40,10,9
253,2012-08-29,3,0,3,1,1,0.72,0.6515,178,348,808,554,181,40,10
360,2012-08-29,3,0,3,1,1,0.76,0.6818,253,178,348,808,554,181,40
300,2012-08-29,3,0,3,1,1,0.74,0.6667,360,253,178,348,808,554,181
301,2012-08-29,3,0,3,1,1,0.76,0.6818,300,360,253,178,348,808,554
338,2012-08-29,3,0,3,1,1,0.76,0.6818,301,300,360,253,178,348,808
493,2012-08-29,3,0,3,1,1,0.76,0.6667,338,301,300,360,253,178,348
870,2012-08-29,3,0,3,1,1,0.78,0.6818,493,338,301,300,360,253,178
812,2012-08-29,3,0,3,1,1,0.74,0.6667,870,493,338,301,300,360,253
643,2012-08-29,3,0,3,1,1,0.7,0.6515,812,870,493,338,301,300,360
427,2012-08-29,3,0,3,1,1,0.68,0.6364,643,812,870,493,338,301,300
313,2012-08-29,3,0,3,1,1,0.66,0.6212,427,643,812,870,493,338,301
235,2012-08-29,3,0,3,1,1,0.66,0.6212,313,427,643,812,870,493,338
157,2012-08-29,3,0,3,1,1,0.66,0.6212,235,313,427,643,812,870,493
65,2012-08-30,3,0,4,1,1,0.64,0.6061,157,235,313,427,643,812,870
23,2012-08-30,3,0,4,1,1,0.64,0.6061,65,157,235,313,427,643,812
17,2012-08-30,3,0,4,1,1,0.62,0.5909,23,65,157,235,313,427,643
5,2012-08-30,3,0,4,1,1,0.62,0.5909,17,23,65,157,235,313,427
8,2012-08-30,3,0,4,1,1,0.62,0.5909,5,17,23,65,157,235,313
35,2012-08-30,3,0,4,1,1,0.62,0.5909,8,5,17,23,65,157,235
163,2012-08-30,3,0,4,1,1,0.6,0.5606,35,8,5,17,23,65,157
532,2012-08-30,3,0,4,1,1,0.64,0.6061,163,35,8,5,17,23,65
754,2012-08-30,3,0,4,1,1,0.66,0.6212,532,163,35,8,5,17,23
396,2012-08-30,3,0,4,1,1,0.7,0.6515,754,532,163,35,8,5,17
234,2012-08-30,3,0,4,1,1,0.72,0.6667,396,754,532,163,35,8,5
276,2012-08-30,3,0,4,1,1,0.76,0.6818,234,396,754,532,163,35,8
294,2012-08-30,3,0,4,1,1,0.76,0.6818,276,234,396,754,532,163,35
290,2012-08-30,3,0,4,1,1,0.76,0.6818,294,276,234,396,754,532,163
273,2012-08-30,3,0,4,1,1,0.76,0.6818,290,294,276,234,396,754,532
338,2012-08-30,3,0,4,1,1,0.8,0.7273,273,290,294,276,234,396,754
482,2012-08-30,3,0,4,1,1,0.8,0.7273,338,273,290,294,276,234,396
844,2012-08-30,3,0,4,1,1,0.82,0.7273,482,338,273,290,294,276,234
