target,date,season,holiday,weekday,workingday,weathersit,temp,atemp,TM1,TM2,TM3,TM4,TM5,TM6,TM7
665,2012-07-02,3,0,1,1,1,0.84,0.7273,304,175,151,162,183,134,104
658,2012-07-02,3,0,1,1,1,0.84,0.7273,665,304,175,151,162,183,134
510,2012-07-02,3,0,1,1,1,0.78,0.697,658,665,304,175,151,162,183
357,2012-07-02,3,0,1,1,1,0.78,0.697,510,658,665,304,175,151,162
241,2012-07-02,3,0,1,1,1,0.76,0.6818,357,510,658,665,304,175,151
169,2012-07-02,3,0,1,1,1,0.74,0.6667,241,357,510,658,665,304,175
90,2012-07-02,3,0,1,1,1,0.74,0.6667,169,241,357,510,658,665,304
44,2012-07-03,3,0,2,1,1,0.72,0.6667,90,169,241,357,510,658,665
9,2012-07-03,3,0,2,1,1,0.72,0.6667,44,90,169,241,357,510,658
8,2012-07-03,3,0,2,1,1,0.72,0.6667,9,44,90,169,241,357,510
2,2012-07-03,3,0,2,1,1,0.7,0.6515,8,9,44,90,169,241,357
6,2012-07-03,3,0,2,1,1,0.68,0.6364,2,8,9,44,90,169,241
33,2012-07-03,3,0,2,1,1,0.7,0.6515,6,2,8,9,44,90,169
149,2012-07-03,3,0,2,1,1,0.7,0.6515,33,6,2,8,9,44,90
462,2012-07-03,3,0,2,1,1,0.74,0.6818,149,33,6,2,8,9,44
604,2012-07-03,3,0,2,1,1,0.74,0.6818,462,149,33,6,2,8,9
226,2012-07-03,3,0,2,1,1,0.8,0.7424,604,462,149,33,6,2,8
153,2012-07-03,3,0,2,1,1,0.82,0.7424,226,604,462,149,33,6,2
151,2012-07-03,3,0,2,1,1,0.86,0.7576,153,226,604,462,149,33,6
198,2012-07-03,3,0,2,1,1,0.88,0.7576,151,153,226,604,462,149,33
203,2012-07-03,3,0,2,1,1,0.9,0.7727,198,151,153,226,604,462,149
241,2012-07-03,3,0,2,1,1,0.9,0.7727,203,198,151,153,226,604,462
330,2012-07-03,3,0,2,1,2,0.9,0.7727,241,203,198,151,153,226,604
437,2012-07-03,3,0,2,1,2,0.9,0.7727,330,241,203,198,151,153,226
620,2012-07-03,3,0,2,1,2,0.86,0.7424,437,330,241,203,198,151,153
542,2012-07-03,3,0,2,1,2,0.86,0.7424,620,437,330,241,203,198,151
431,2012-07-03,3,0,2,1,2,0.84,0.7424,542,620,437,330,241,203,198
296,2012-07-03,3,0,2,1,3,0.76,0.697,431,542,620,437,330,241,203
160,2012-07-03,3,0,2,1,2,0.7,0.6515,296,431,542,620,437,330,241
151,2012-07-03,3,0,2,1,1,0.68,0.6364,160,296,431,542,620,437,330
152,2012-07-03,3,0,2,1,1,0.66,0.6061,151,160,296,431,542,620,437
140,2012-07-04,3,1,3,0,1,0.68,0.6364,152,151,160,296,431,542,620
96,2012-07-04,3,1,3,0,1,0.68,0.6364,140,152,151,160,296,431,542
66,2012-07-04,3,1,3,0,1,0.66,0.6061,96,140,152,151,160,296,431
23,2012-07-04,3,1,3,0,1,0.68,0.6364,66,96,140,152,151,160,296
11,2012-07-04,3,1,3,0,1,0.68,0.6364,23,66,96,140,152,151,160
14,2012-07-04,3,1,3,0,1,0.66,0.6212,11,23,66,96,140,152,151
23,2012-07-04,3,1,3,0,1,0.66,0.6212,14,11,23,66,96,140,152
62,2012-07-04,3,1,3,0,1,0.68,0.6364,23,14,11,23,66,96,140
110,2012-07-04,3,1,3,0,1,0.7,0.6515,62,23,14,11,23,66,96
203,2012-07-04,3,1,3,0,1,0.76,0.697,110,62,23,14,11,23,66
304,2012-07-04,3,1,3,0,1,0.8,0.7273,203,110,62,23,14,11,23
321,2012-07-04,3,1,3,0,1,0.82,0.7576,304,203,110,62,23,14,11
330,2012-07-04,3,1,3,0,1,0.86,0.7879,321,304,203,110,62,23,14
322,2012-07-04,3,1,3,0,1,0.9,0.8182,330,321,304,203,110,62,23
357,2012-07-04,3,1,3,0,1,0.9,0.8182,322,330,321,304,203,110,62
299,2012-07-04,3,1,3,0,1,0.92,0.8485,357,322,330,321,304,203,110
226,2012-07-04,3,1,3,0,1,0.92,0.8485,299,357,322,330,321,304,203
253,2012-07-04,3,1,3,0,1,0.92,0.8485,226,299,357,322,330,321,304
271,2012-07-04,3,1,3,0,1,0.9,0.8485,253,226,299,357,322,330,321
255,2012-07-04,3,1,3,0,1,0.86,0.803,271,253,226,299,357,322,330
314,2012-07-04,3,1,3,0,1,0.86,0.803,255,271,253,226,299,357,322
362,2012-07-04,3,1,3,0,1,0.84,0.803,314,255,271,253,226,299,357
327,2012-07-04,3,1,3,0,1,0.82,0.7879,362,314,255,271,253,226,299
152,2012-07-04,3,1,3,0,2,0.78,0.697,327,362,314,255,271,253,226
71,2012-07-05,3,0,4,1,1,0.74,0.6667,152,327,362,314,255,271,253
24,2012-07-05,3,0,4,1,1,0.74,0.6667,71,152,327,362,314,255,271
14,2012-07-05,3,0,4,1,1,0.74,0.6667,24,71,152,327,362,314,255
5,2012-07-05,3,0,4,1,1,0.72,0.6667,14,24,71,152,327,362,314
7,2012-07-05,3,0,4,1,1,0.72,0.6667,5,14,24,71,152,327,362
28,2012-07-05,3,0,4,1,1,0.72,0.6818,7,5,14,24,71,152,327
130,2012-07-05,3,0,4,1,1,0.72,0.6667,28,7,5,14,24,71,152
316,2012-07-05,3,0,4,1,1,0.76,0.697,130,28,7,5,14,24,71
514,2012-07-05,3,0,4,1,1,0.8,0.7424,316,130,28,7,5,14,24
246,2012-07-05,3,0,4,1,1,0.84,0.7879,514,316,130,28,7,5,14
117,2012-07-05,3,0,4,1,1,0.86,0.7879,246,514,316,130,28,7,5
137,2012-07-05,3,0,4,1,1,0.9,0.8182,117,246,514,316,130,28,7
188,2012-07-05,3,0,4,1,1,0.9,0.8182,137,117,246,514,316,130,28
181,2012-07-05,3,0,4,1,1,0.92,0.8333,188,137,117,246,514,316,130
154,2012-07-05,3,0,4,1,1,0.92,0.8333,181,188,137,117,246,514,316
183,2012-07-05,3,0,4,1,1,0.92,0.8333,154,181,188,137,117,246,514
324,2012-07-05,3,0,4,1,1,0.92,0.8333,183,154,181,188,137,117,246
575,2012-07-05,3,0,4,1,1,0.92,0.8485,324,183,154,181,188,137,117
511,2012-07-05,3,0,4,1,2,0.9,0.8333,575,324,183,154,181,188,137
375,2012-07-05,3,0,4,1,2,0.88,0.803,511,575,324,183,154,181,188
243,2012-07-05,3,0,4,1,2,0.86,0.7879,375,511,575,324,183,154,181
232,2012-07-05,3,0,4,1,1,0.84,0.7727,243,375,511,575,324,183,154
162,2012-07-05,3,0,4,1,1,0.82,0.803,232,243,375,511,575,324,183
99,2012-07-05,3,0,4,1,1,0.8,0.7576,162,232,243,375,511,575,324
63,2012-07-06,3,0,5,1,1,0.78,0.7424,99,162,232,243,375,511,575
22,2012-07-06,3,0,5,1,1,0.78,0.7273,63,99,162,232,243,375,511
13,2012-07-06,3,0,5,1,1,0.76,0.7121,22,63,99,162,232,243,375
6,2012-07-06,3,0,5,1,2,0.74,0.697,13,22,63,99,162,232,243
4,2012-07-06,3,0,5,1,1,0.74,0.697,6,13,22,63,99,162,232
31,2012-07-06,3,0,5,1,1,0.74,0.697,4,6,13,22,63,99,162
127,2012-07-06,3,0,5,1,1,0.74,0.697,31,4,6,13,22,63,99
333,2012-07-06,3,0,5,1,1,0.78,0.697,127,31,4,6,13,22,63
557,2012-07-06,3,0,5,1,1,0.8,0.7121,333,127,31,4,6,13,22
249,2012-07-06,3,0,5,1,1,0.82,0.7273,557,333,127,31,4,6,13
130,2012-07-06,3,0,5,1,1,0.86,0.7424,249,557,333,127,31,4,6
141,2012-07-06,3,0,5,1,1,0.84,0.7273,130,249,557,333,127,31,4
220,2012-07-06,3,0,5,1,1,0.88,0.7576,141,130,249,557,333,127,31
194,2012-07-06,3,0,5,1,1,0.9,0.7879,220,141,130,249,557,333,127
184,2012-07-06,3,0,5,1,1,0.9,0.803,194,220,141,130,249,557,333
206,2012-07-06,3,0,5,1,1,0.92,0.8182,184,194,220,141,130,249,557
300,2012-07-06,3,0,5,1,1,0.92,0.8182,206,184,194,220,141,130,249
486,2012-07-06,3,0,5,1,1,0.92,0.8182,300,206,184,194,220,141,130
454,2012-07-06,3,0,5,1,1,0.9,0.803,486,300,206,184,194,220,141
306,2012-07-06,3,0,5,1,1,0.88,0.7879,454,486,300,206,184,194,220
245,2012-07-06,3,0,5,1,1,0.86,0.7727,306,454,486,300,206,184,194
223,2012-07-06,3,0,5,1,1,0.82,0.7727,245,306,454,486,300,206,184
210,2012-07-06,3,0,5,1,1,0.8,0.7576,223,245,306,454,486,300,206
137,2012-07-06,3,0,5,1,1,0.8,0.7879,210,223,245,306,454,486,300
115,2012-07-07,3,0,6,0,1,0.78,0.7576,137,210,223,245,306,454,486
55,2012-07-07,3,0,6,0,1,0.76,0.7273,115,137,210,223,245,306,454
47,2012-07-07,3,0,6,0,1,0.76,0.7424,55,115,137,210,223,245,306
19,2012-07-07,3,0,6,0,1,0.74,0.7121,47,55,115,137,210,223,245
13,2012-07-07,3,0,6,0,1,0.74,0.7121,19,47,55,115,137,210,223
12,2012-07-07,3,0,6,0,1,0.74,0.7121,13,19,47,55,115,137,210
27,2012-07-07,3,0,6,0,1,0.74,0.7121,12,13,19,47,55,115,137
63,2012-07-07,3,0,6,0,1,0.78,0.7576,27,12,13,19,47,55,115
120,2012-07-07,3,0,6,0,1,0.82,0.8333,63,27,12,13,19,47,55
187,2012-07-07,3,0,6,0,1,0.84,0.8333,120,63,27,12,13,19,47
225,2012-07-07,3,0,6,0,1,0.92,0.8636,187,120,63,27,12,13,19
245,2012-07-07,3,0,6,0,1,0.94,0.8788,225,187,120,63,27,12,13
218,2012-07-07,3,0,6,0,1,0.96,0.8636,245,225,187,120,63,27,12
244,2012-07-07,3,0,6,0,2,0.96,0.8636,218,245,225,187,120,63,27
203,2012-07-07,3,0,6,0,2,0.96,0.8636,244,218,245,225,187,120,63
193,2012-07-07,3,0,6,0,1,0.96,0.8485,203,244,218,245,225,187,120
192,2012-07-07,3,0,6,0,1,1,0.8636,193,203,244,218,245,225,187
176,2012-07-07,3,0,6,0,1,0.96,0.8485,192,193,203,244,218,245,225
194,2012-07-07,3,0,6,0,1,0.94,0.8333,176,192,193,203,244,218,245
219,2012-07-07,3,0,6,0,1,0.92,0.8333,194,176,192,193,203,244,218
197,2012-07-07,3,0,6,0,1,0.9,0.8182,219,194,176,192,193,203,244
150,2012-07-07,3,0,6,0,1,0.88,0.7879,197,219,194,176,192,193,203
164,2012-07-07,3,0,6,0,1,0.84,0.8333,150,197,219,194,176,192,193
114,2012-07-07,3,0,6,0,1,0.84,0.8182,164,150,197,219,194,176,192
125,2012-07-08,3,0,0,0,1,0.82,0.7879,114,164,150,197,219,194,176
99,2012-07-08,3,0,0,0,1,0.82,0.7879,125,114,164,150,197,219,194
59,2012-07-08,3,0,0,0,1,0.82,0.7727,99,125,114,164,150,197,219
34,2012-07-08,3,0,0,0,1,0.8,0.7727,59,99,125,114,164,150,197
11,2012-07-08,3,0,0,0,1,0.78,0.7576,34,59,99,125,114,164,150
5,2012-07-08,3,0,0,0,1,0.78,0.7424,11,34,59,99,125,114,164
16,2012-07-08,3,0,0,0,1,0.78,0.7727,5,11,34,59,99,125,114
33,2012-07-08,3,0,0,0,1,0.8,0.803,16,5,11,34,59,99,125
95,2012-07-08,3,0,0,0,1,0.84,0.803,33,16,5,11,34,59,99
172,2012-07-08,3,0,0,0,1,0.86,0.8182,95,33,16,5,11,34,59
234,2012-07-08,3,0,0,0,1,0.9,0.8636,172,95,33,16,5,11,34
269,2012-07-08,3,0,0,0,1,0.92,0.8939,234,172,95,33,16,5,11
271,2012-07-08,3,0,0,0,1,0.92,0.8939,269,234,172,95,33,16,5
219,2012-07-08,3,0,0,0,1,0.94,0.8788,271,269,234,172,95,33,16
235,2012-07-08,3,0,0,0,1,0.96,0.9091,219,271,269,234,172,95,33
218,2012-07-08,3,0,0,0,3,0.92,0.8939,235,219,271,269,234,172,95
226,2012-07-08,3,0,0,0,2,0.8,0.803,218,235,219,271,269,234,172
202,2012-07-08,3,0,0,0,1,0.78,0.7424,226,218,235,219,271,269,234
199,2012-07-08,3,0,0,0,1,0.78,0.7424,202,226,218,235,219,271,269
184,2012-07-08,3,0,0,0,1,0.78,0.7424,199,202,226,218,235,219,271
206,2012-07-08,3,0,0,0,1,0.76,0.7273,184,199,202,226,218,235,219
149,2012-07-08,3,0,0,0,1,0.76,0.7273,206,184,199,202,226,218,235
110,2012-07-08,3,0,0,0,3,0.74,0.697,149,206,184,199,202,226,218
98,2012-07-08,3,0,0,0,3,0.68,0.6364,110,149,206,184,199,202,226
33,2012-07-09,3,0,1,1,2,0.68,0.6364,98,110,149,206,184,199,202
13,2012-07-09,3,0,1,1,3,0.7,0.6667,33,98,110,149,206,184,199
4,2012-07-09,3,0,1,1,3,0.7,0.6667,13,33,98,110,149,206,184
5,2012-07-09,3,0,1,1,3,0.7,0.6667,4,13,33,98,110,149,206
1,2012-07-09,3,0,1,1,3,0.66,0.5909,5,4,13,33,98,110,149
27,2012-07-09,3,0,1,1,2,0.66,0.6061,1,5,4,13,33,98,110
86,2012-07-09,3,0,1,1,3,0.64,0.5758,27,1,5,4,13,33,98
223,2012-07-09,3,0,1,1,3,0.66,0.6061,86,27,1,5,4,13,33
429,2012-07-09,3,0,1,1,2,0.66,0.6061,223,86,27,1,5,4,13
325,2012-07-09,3,0,1,1,2,0.66,0.6061,429,223,86,27,1,5,4
117,2012-07-09,3,0,1,1,2,0.66,0.6061,325,429,223,86,27,1,5
144,2012-07-09,3,0,1,1,2,0.72,0.6818,117,325,429,223,86,27,1
205,2012-07-09,3,0,1,1,2,0.74,0.6818,144,117,325,429,223,86,27
188,2012-07-09,3,0,1,1,2,0.76,0.697,205,144,117,325,429,223,86
184,2012-07-09,3,0,1,1,2,0.74,0.6818,188,205,144,117,325,429,223
214,2012-07-09,3,0,1,1,2,0.76,0.6818,184,188,205,144,117,325,429
325,2012-07-09,3,0,1,1,1,0.78,0.697,214,184,188,205,144,117,325
741,2012-07-09,3,0,1,1,1,0.78,0.697,325,214,184,188,205,144,117
790,2012-07-09,3,0,1,1,1,0.76,0.6818,741,325,214,184,188,205,144
543,2012-07-09,3,0,1,1,1,0.74,0.6818,790,741,325,214,184,188,205
378,2012-07-09,3,0,1,1,2,0.74,0.6818,543,790,741,325,214,184,188
298,2012-07-09,3,0,1,1,2,0.74,0.6818,378,543,790,741,325,214,184
189,2012-07-09,3,0,1,1,2,0.72,0.6667,298,378,543,790,741,325,214
109,2012-07-09,3,0,1,1,2,0.7,0.6515,189,298,378,543,790,741,325
53,2012-07-10,3,0,2,1,1,0.7,0.6515,109,189,298,378,543,790,741
15,2012-07-10,3,0,2,1,1,0.7,0.6667,53,109,189,298,378,543,790
15,2012-07-10,3,0,2,1,1,0.7,0.6667,15,53,109,189,298,378,543
3,2012-07-10,3,0,2,1,1,0.68,0.6364,15,15,53,109,189,298,378
4,2012-07-10,3,0,2,1,1,0.68,0.6364,3,15,15,53,109,189,298
39,2012-07-10,3,0,2,1,1,0.66,0.6061,4,3,15,15,53,109,189
183,2012-07-10,3,0,2,1,2,0.68,0.6364,39,4,3,15,15,53,109
489,2012-07-10,3,0,2,1,2,0.7,0.6667,183,39,4,3,15,15,53
615,2012-07-10,3,0,2,1,1,0.72,0.697,489,183,39,4,3,15,15
284,2012-07-10,3,0,2,1,1,0.74,0.697,615,489,183,39,4,3,15
134,2012-07-10,3,0,2,1,1,0.76,0.7121,284,615,489,183,39,4,3
157,2012-07-10,3,0,2,1,1,0.8,0.7273,134,284,615,489,183,39,4
203,2012-07-10,3,0,2,1,1,0.8,0.7121,157,134,284,615,489,183,39
203,2012-07-10,3,0,2,1,1,0.82,0.7273,203,157,134,284,615,489,183
171,2012-07-10,3,0,2,1,1,0.82,0.7273,203,203,157,134,284,615,489
188,2012-07-10,3,0,2,1,1,0.8,0.7121,171,203,203,157,134,284,615
346,2012-07-10,3,0,2,1,1,0.8,0.7273,188,171,203,203,157,134,284
769,2012-07-10,3,0,2,1,1,0.78,0.7121,346,188,171,203,203,157,134
749,2012-07-10,3,0,2,1,3,0.7,0.6667,769,346,188,171,203,203,157
359,2012-07-10,3,0,2,1,3,0.7,0.6667,749,769,346,188,171,203,203
75,2012-07-10,3,0,2,1,3,0.64,0.5758,359,749,769,346,188,171,203
83,2012-07-10,3,0,2,1,3,0.64,0.5758,75,359,749,769,346,188,171
125,2012-07-10,3,0,2,1,2,0.64,0.5758,83,75,359,749,769,346,188
74,2012-07-10,3,0,2,1,2,0.64,0.5758,125,83,75,359,749,769,346
38,2012-07-11,3,0,3,1,2,0.66,0.6061,74,125,83,75,359,749,769
11,2012-07-11,3,0,3,1,1,0.64,0.5758,38,74,125,83,75,359,749
5,2012-07-11,3,0,3,1,1,0.64,0.5758,11,38,74,125,83,75,359
5,2012-07-11,3,0,3,1,1,0.64,0.5758,5,11,38,74,125,83,75
6,2012-07-11,3,0,3,1,1,0.64,0.5758,5,5,11,38,74,125,83
36,2012-07-11,3,0,3,1,1,0.64,0.5758,6,5,5,11,38,74,125
168,2012-07-11,3,0,3,1,1,0.64,0.5758,36,6,5,5,11,38,74
471,2012-07-11,3,0,3,1,2,0.66,0.6061,168,36,6,5,5,11,38
644,2012-07-11,3,0,3,1,2,0.68,0.6364,471,168,36,6,5,5,11
298,2012-07-11,3,0,3,1,2,0.7,0.6667,644,471,168,36,6,5,5
148,2012-07-11,3,0,3,1,2,0.72,0.6818,298,644,471,168,36,6,5
173,2012-07-11,3,0,3,1,2,0.76,0.7121,148,298,644,471,168,36,6
223,2012-07-11,3,0,3,1,2,0.78,0.697,173,148,298,644,471,168,36
208,2012-07-11,3,0,3,1,2,0.8,0.7121,223,173,148,298,644,471,168
175,2012-07-11,3,0,3,1,1,0.8,0.7121,208,223,173,148,298,644,471
220,2012-07-11,3,0,3,1,1,0.8,0.7121,175,208,223,173,148,298,644
358,2012-07-11,3,0,3,1,1,0.8,0.7121,220,175,208,223,173,148,298
740,2012-07-11,3,0,3,1,1,0.8,0.697,358,220,175,208,223,173,148
735,2012-07-11,3,0,3,1,1,0.78,0.6818,740,358,220,175,208,223,173
560,2012-07-11,3,0,3,1,1,0.74,0.6667,735,740,358,220,175,208,223
410,2012-07-11,3,0,3,1,1,0.74,0.6667,560,735,740,358,220,175,208
322,2012-07-11,3,0,3,1,1,0.72,0.6667,410,560,735,740,358,220,175
203,2012-07-11,3,0,3,1,1,0.72,0.6667,322,410,560,735,740,358,220
132,2012-07-11,3,0,3,1,2,0.7,0.6515,203,322,410,560,735,740,358
55,2012-07-12,3,0,4,1,2,0.68,0.6364,132,203,322,410,560,735,740
21,2012-07-12,3,0,4,1,2,0.66,0.6212,55,132,203,322,410,560,735
9,2012-07-12,3,0,4,1,2,0.66,0.6212,21,55,132,203,322,410,560
10,2012-07-12,3,0,4,1,1,0.64,0.6061,9,21,55,132,203,322,410
5,2012-07-12,3,0,4,1,1,0.64,0.6061,10,9,21,55,132,203,322
40,2012-07-12,3,0,4,1,1,0.62,0.5909,5,10,9,21,55,132,203
171,2012-07-12,3,0,4,1,1,0.64,0.6061,40,5,10,9,21,55,132
480,2012-07-12,3,0,4,1,1,0.64,0.6061,171,40,5,10,9,21,55
653,2012-07-12,3,0,4,1,1,0.68,0.6364,480,171,40,5,10,9,21
285,2012-07-12,3,0,4,1,1,0.72,0.6667,653,480,171,40,5,10,9
145,2012-07-12,3,0,4,1,1,0.74,0.6667,285,653,480,171,40,5,10
166,2012-07-12,3,0,4,1,1,0.76,0.6818,145,285,653,480,171,40,5
221,2012-07-12,3,0,4,1,1,0.78,0.6818,166,145,285,653,480,171,40
225,2012-07-12,3,0,4,1,1,0.8,0.697,221,166,145,285,653,480,171
167,2012-07-12,3,0,4,1,1,0.78,0.6818,225,221,166,145,285,653,480
208,2012-07-12,3,0,4,1,1,0.8,0.7121,167,225,221,166,145,285,653
370,2012-07-12,3,0,4,1,1,0.8,0.7121,208,167,225,221,166,145,285
704,2012-07-12,3,0,4,1,1,0.76,0.6818,370,208,167,225,221,166,145
739,2012-07-12,3,0,4,1,1,0.76,0.6818,704,370,208,167,225,221,166
532,2012-07-12,3,0,4,1,1,0.74,0.6667,739,704,370,208,167,225,221
439,2012-07-12,3,0,4,1,1,0.74,0.6667,532,739,704,370,208,167,225
329,2012-07-12,3,0,4,1,1,0.72,0.6667,439,532,739,704,370,208,167
262,2012-07-12,3,0,4,1,1,0.72,0.6667,329,439,532,739,704,370,208
178,2012-07-12,3,0,4,1,2,0.7,0.6515,262,329,439,532,739,704,370
76,2012-07-13,3,0,5,1,2,0.7,0.6515,178,262,329,439,532,739,704
42,2012-07-13,3,0,5,1,2,0.68,0.6364,76,178,262,329,439,532,739
15,2012-07-13,3,0,5,1,2,0.66,0.6212,42,76,178,262,329,439,532
7,2012-07-13,3,0,5,1,2,0.68,0.6364,15,42,76,178,262,329,439
11,2012-07-13,3,0,5,1,2,0.66,0.6212,7,15,42,76,178,262,329
30,2012-07-13,3,0,5,1,2,0.66,0.6364,11,7,15,42,76,178,262
120,2012-07-13,3,0,5,1,2,0.7,0.6515,30,11,7,15,42,76,178
353,2012-07-13,3,0,5,1,2,0.7,0.6515,120,30,11,7,15,42,76
660,2012-07-13,3,0,5,1,2,0.7,0.6515,353,120,30,11,7,15,42
344,2012-07-13,3,0,5,1,2,0.72,0.6667,660,353,120,30,11,7,15
190,2012-07-13,3,0,5,1,2,0.74,0.6667,344,660,353,120,30,11,7
220,2012-07-13,3,0,5,1,2,0.76,0.6818,190,344,660,353,120,30,11
254,2012-07-13,3,0,5,1,2,0.76,0.6818,220,190,344,660,353,120,30
274,2012-07-13,3,0,5,1,2,0.8,0.7121,254,220,190,344,660,353,120
249,2012-07-13,3,0,5,1,2,0.8,0.7121,274,254,220,190,344,660,353
261,2012-07-13,3,0,5,1,2,0.8,0.7121,249,274,254,220,190,344,660
381,2012-07-13,3,0,5,1,2,0.8,0.7121,261,249,274,254,220,190,344
697,2012-07-13,3,0,5,1,2,0.8,0.7121,381,261,249,274,254,220,190
523,2012-07-13,3,0,5,1,1,0.78,0.697,697,381,261,249,274,254,220
385,2012-07-13,3,0,5,1,1,0.74,0.6667,523,697,381,261,249,274,254
294,2012-07-13,3,0,5,1,1,0.74,0.6667,385,523,697,381,261,249,274
223,2012-07-13,3,0,5,1,1,0.72,0.6667,294,385,523,697,381,261,249
204,2012-07-13,3,0,5,1,1,0.74,0.6667,223,294,385,523,697,381,261
175,2012-07-13,3,0,5,1,2,0.72,0.6515,204,223,294,385,523,697,381
156,2012-07-14,3,0,6,0,2,0.72,0.6667,175,204,223,294,385,523,697
105,2012-07-14,3,0,6,0,2,0.7,0.6515,156,175,204,223,294,385,523
91,2012-07-14,3,0,6,0,2,0.7,0.6515,105,156,175,204,223,294,385
31,2012-07-14,3,0,6,0,2,0.7,0.6515,91,105,156,175,204,223,294
6,2012-07-14,3,0,6,0,3,0.66,0.6212,31,91,105,156,175,204,223
5,2012-07-14,3,0,6,0,2,0.64,0.6061,6,31,91,105,156,175,204
29,2012-07-14,3,0,6,0,2,0.64,0.5909,5,6,31,91,105,156,175
41,2012-07-14,3,0,6,0,1,0.64,0.5909,29,5,6,31,91,105,156
118,2012-07-14,3,0,6,0,1,0.62,0.5909,41,29,5,6,31,91,105
200,2012-07-14,3,0,6,0,1,0.66,0.6212,118,41,29,5,6,31,91
278,2012-07-14,3,0,6,0,2,0.72,0.6818,200,118,41,29,5,6,31
296,2012-07-14,3,0,6,0,2,0.72,0.6818,278,200,118,41,29,5,6
318,2012-07-14,3,0,6,0,2,0.74,0.697,296,278,200,118,41,29,5
372,2012-07-14,3,0,6,0,2,0.76,0.7121,318,296,278,200,118,41,29
363,2012-07-14,3,0,6,0,1,0.8,0.7576,372,318,296,278,200,118,41
317,2012-07-14,3,0,6,0,1,0.8,0.7576,363,372,318,296,278,200,118
340,2012-07-14,3,0,6,0,2,0.72,0.697,317,363,372,318,296,278,200
259,2012-07-14,3,0,6,0,3,0.7,0.6667,340,317,363,372,318,296,278
243,2012-07-14,3,0,6,0,1,0.72,0.697,259,340,317,363,372,318,296
275,2012-07-14,3,0,6,0,1,0.72,0.7121,243,259,340,317,363,372,318
255,2012-07-14,3,0,6,0,1,0.72,0.7121,275,243,259,340,317,363,372
200,2012-07-14,3,0,6,0,1,0.7,0.6667,255,275,243,259,340,317,363
160,2012-07-14,3,0,6,0,1,0.7,0.6667,200,255,275,243,259,340,317
156,2012-07-14,3,0,6,0,2,0.68,0.6364,160,200,255,275,243,259,340
147,2012-07-15,3,0,0,0,1,0.68,0.6364,156,160,200,255,275,243,259
119,2012-07-15,3,0,0,0,2,0.68,0.6364,147,156,160,200,255,275,243
86,2012-07-15,3,0,0,0,2,0.68,0.6364,119,147,156,160,200,255,275
42,2012-07-15,3,0,0,0,2,0.68,0.6364,86,119,147,156,160,200,255
11,2012-07-15,3,0,0,0,2,0.68,0.6364,42,86,119,147,156,160,200
7,2012-07-15,3,0,0,0,1,0.68,0.6364,11,42,86,119,147,156,160
9,2012-07-15,3,0,0,0,1,0.68,0.6364,7,11,42,86,119,147,156
30,2012-07-15,3,0,0,0,1,0.7,0.6667,9,7,11,42,86,119,147
96,2012-07-15,3,0,0,0,2,0.7,0.6667,30,9,7,11,42,86,119
163,2012-07-15,3,0,0,0,2,0.72,0.697,96,30,9,7,11,42,86
241,2012-07-15,3,0,0,0,1,0.76,0.7273,163,96,30,9,7,11,42
281,2012-07-15,3,0,0,0,1,0.82,0.7727,241,163,96,30,9,7,11
336,2012-07-15,3,0,0,0,1,0.84,0.7727,281,241,163,96,30,9,7
309,2012-07-15,3,0,0,0,1,0.86,0.7879,336,281,241,163,96,30,9
314,2012-07-15,3,0,0,0,1,0.9,0.8182,309,336,281,241,163,96,30
307,2012-07-15,3,0,0,0,1,0.86,0.803,314,309,336,281,241,163,96
343,2012-07-15,3,0,0,0,1,0.86,0.7879,307,314,309,336,281,241,163
314,2012-07-15,3,0,0,0,1,0.8,0.7727,343,307,314,309,336,281,241
228,2012-07-15,3,0,0,0,3,0.72,0.697,314,343,307,314,309,336,281
203,2012-07-15,3,0,0,0,1,0.72,0.7121,228,314,343,307,314,309,336
199,2012-07-15,3,0,0,0,1,0.72,0.697,203,228,314,343,307,314,309
164,2012-07-15,3,0,0,0,1,0.72,0.697,199,203,228,314,343,307,314
96,2012-07-15,3,0,0,0,1,0.72,0.697,164,199,203,228,314,343,307
66,2012-07-15,3,0,0,0,1,0.72,0.697,96,164,199,203,228,314,343
32,2012-07-16,3,0,1,1,3,0.72,0.697,66,96,164,199,203,228,314
10,2012-07-16,3,0,1,1,2,0.7,0.6667,32,66,96,164,199,203,228
11,2012-07-16,3,0,1,1,1,0.7,0.6667,10,32,66,96,164,199,203
4,2012-07-16,3,0,1,1,1,0.68,0.6364,11,10,32,66,96,164,199
11,2012-07-16,3,0,1,1,1,0.68,0.6364,4,11,10,32,66,96,164
40,2012-07-16,3,0,1,1,1,0.66,0.6061,11,4,11,10,32,66,96
132,2012-07-16,3,0,1,1,1,0.68,0.6364,40,11,4,11,10,32,66
459,2012-07-16,3,0,1,1,1,0.72,0.6818,132,40,11,4,11,10,32
619,2012-07-16,3,0,1,1,1,0.74,0.697,459,132,40,11,4,11,10
297,2012-07-16,3,0,1,1,1,0.76,0.7121,619,459,132,40,11,4,11
117,2012-07-16,3,0,1,1,1,0.8,0.7727,297,619,459,132,40,11,4
125,2012-07-16,3,0,1,1,1,0.84,0.803,117,297,619,459,132,40,11
158,2012-07-16,3,0,1,1,1,0.84,0.7879,125,117,297,619,459,132,40
176,2012-07-16,3,0,1,1,1,0.84,0.7879,158,125,117,297,619,459,132
